No. of actors: 2
Average kernel executation time: 49.9633μs   NOTE: First kernel time has been disregarded
Total execution time: 7449795μs


Actor ID | Time to Reach Destination (ms)
-----------------------------------------
       0 |                          5313
       1 |                          6992


Timestep | Average Force (N)
----------------------------
      9502 |                     43
      9503 |                     44
      9504 |                     43
      9505 |                     43
      9506 |                     42
      9507 |                     47
      9508 |                     43
      9509 |                     43
      9510 |                     43
      9511 |                     42
      9512 |                     43
      9513 |                     42
      9514 |                     42
      9515 |                     42
      9516 |                     43
      9517 |                     77
      9518 |                     51
      9519 |                     46
      9520 |                     63
      9521 |                     45
      9522 |                     42
      9523 |                     44
      9524 |                     44
      9525 |                     44
      9526 |                     43
      9527 |                     43
      9528 |                     43
      9529 |                     44
      9530 |                     48
      9531 |                     42
      9532 |                     42
      9533 |                     43
      9534 |                     40
      9535 |                     43
      9536 |                     44
      9537 |                     45
      9538 |                     43
      9539 |                     42
      9540 |                     70
      9541 |                     44
      9542 |                     44
      9543 |                     52
      9544 |                     44
      9545 |                     44
      9546 |                     55
      9547 |                     47
      9548 |                     45
      9549 |                     49
      9550 |                     46
      9551 |                     43
      9552 |                     44
      9553 |                     45
      9554 |                     43
      9555 |                     43
      9556 |                     43
      9557 |                     43
      9558 |                     44
      9559 |                     44
      9560 |                     59
      9561 |                     43
      9562 |                     43
      9563 |                     51
      9564 |                     45
      9565 |                     44
      9566 |                     43
      9567 |                     45
      9568 |                     44
      9569 |                     44
      9570 |                     42
      9571 |                     43
      9572 |                     44
      9573 |                     44
      9574 |                     42
      9575 |                     45
      9576 |                     43
      9577 |                     43
      9578 |                     44
      9579 |                     45
      9580 |                     72
      9581 |                     52
      9582 |                     44
      9583 |                     43
      9584 |                     44
      9585 |                     43
      9586 |                     52
      9587 |                     45
      9588 |                     44
      9589 |                     44
      9590 |                     43
      9591 |                     44
      9592 |                     42
      9593 |                     42
      9594 |                     43
      9595 |                     43
      9596 |                     43
      9597 |                     42
      9598 |                     43
      9599 |                     43
      9600 |                     72
      9601 |                     43
      9602 |                     43
      9603 |                     43
      9604 |                     61
      9605 |                     49
      9606 |                     45
      9607 |                     44
      9608 |                     48
      9609 |                     46
      9610 |                     44
      9611 |                     44
      9612 |                     44
      9613 |                     43
      9614 |                     43
      9615 |                     41
      9616 |                     44
      9617 |                     43
      9618 |                     43
      9619 |                     44
      9620 |                     75
      9621 |                     43
      9622 |                     43
      9623 |                     47
      9624 |                     44
      9625 |                     44
      9626 |                     48
      9627 |                     42
      9628 |                     42
      9629 |                     43
      9630 |                     45
      9631 |                     44
      9632 |                     43
      9633 |                     48
      9634 |                     43
      9635 |                     42
      9636 |                     45
      9637 |                     43
      9638 |                     44
      9639 |                     41
      9640 |                     72
      9641 |                     44
      9642 |                     54
      9643 |                     47
      9644 |                     46
      9645 |                     44
      9646 |                     43
      9647 |                     58
      9648 |                     47
      9649 |                     41
      9650 |                     44
      9651 |                     48
      9652 |                     47
      9653 |                     45
      9654 |                     45
      9655 |                     43
      9656 |                     42
      9657 |                     44
      9658 |                     46
      9659 |                     44
      9660 |                     73
      9661 |                     44
      9662 |                     44
      9663 |                     49
      9664 |                     43
      9665 |                     42
      9666 |                     42
      9667 |                     43
      9668 |                     42
      9669 |                     43
      9670 |                     42
      9671 |                     45
      9672 |                     43
      9673 |                     46
      9674 |                     46
      9675 |                     42
      9676 |                     42
      9677 |                     41
      9678 |                     42
      9679 |                     47
      9680 |                     86
      9681 |                     45
      9682 |                     44
      9683 |                     43
      9684 |                     53
      9685 |                     42
      9686 |                     43
      9687 |                     43
      9688 |                     42
      9689 |                     43
      9690 |                     44
      9691 |                     44
      9692 |                     44
      9693 |                     43
      9694 |                     43
      9695 |                     53
      9696 |                     46
      9697 |                     42
      9698 |                     42
      9699 |                     54
      9700 |                     75
      9701 |                     45
      9702 |                     45
      9703 |                     43
      9704 |                     43
      9705 |                     43
      9706 |                     41
      9707 |                     44
      9708 |                     44
      9709 |                     44
      9710 |                     45
      9711 |                     43
      9712 |                     44
      9713 |                     44
      9714 |                     42
      9715 |                     43
      9716 |                     76
      9717 |                     51
      9718 |                     46
      9719 |                     49
      9720 |                     83
      9721 |                     45
      9722 |                     79
      9723 |                     64
      9724 |                     75
      9725 |                     71
      9726 |                     71
      9727 |                     75
      9728 |                     81
      9729 |                     72
      9730 |                     79
      9731 |                     67
      9732 |                     71
      9733 |                     66
      9734 |                     71
      9735 |                     90
      9736 |                     78
      9737 |                     72
      9738 |                     83
      9739 |                     76
      9740 |                     93
      9741 |                     78
      9742 |                     76
      9743 |                     79
      9744 |                     73
      9745 |                     70
      9746 |                     76
      9747 |                     66
      9748 |                     87
      9749 |                     69
      9750 |                     70
      9751 |                     76
      9752 |                     80
      9753 |                     69
      9754 |                     75
      9755 |                     72
      9756 |                     79
      9757 |                     73
      9758 |                     82
      9759 |                     71
      9760 |                    126
      9761 |                     82
      9762 |                     72
      9763 |                     73
      9764 |                     72
      9765 |                     68
      9766 |                     71
      9767 |                     69
      9768 |                     71
      9769 |                     71
      9770 |                     68
      9771 |                     65
      9772 |                     68
      9773 |                     70
      9774 |                     65
      9775 |                     67
      9776 |                     74
      9777 |                     73
      9778 |                     72
      9779 |                     73
      9780 |                     85
      9781 |                     65
      9782 |                     67
      9783 |                     81
      9784 |                     77
      9785 |                     71
      9786 |                     73
      9787 |                     70
      9788 |                     69
      9789 |                     82
      9790 |                     70
      9791 |                     67
      9792 |                     72
      9793 |                     71
      9794 |                     70
      9795 |                     74
      9796 |                     69
      9797 |                     70
      9798 |                     70
      9799 |                     83
      9800 |                    105
      9801 |                     74
      9802 |                     87
      9803 |                     71
      9804 |                     76
      9805 |                     69
      9806 |                     78
      9807 |                     69
      9808 |                     72
      9809 |                     74
      9810 |                     72
      9811 |                     72
      9812 |                     75
      9813 |                     73
      9814 |                     71
      9815 |                     67
      9816 |                     76
      9817 |                     80
      9818 |                     76
      9819 |                     70
      9820 |                     96
      9821 |                     70
      9822 |                     70
      9823 |                     75
      9824 |                     66
      9825 |                     68
      9826 |                     67
      9827 |                    108
      9828 |                     72
      9829 |                     70
      9830 |                     70
      9831 |                     82
      9832 |                     75
      9833 |                     73
      9834 |                     71
      9835 |                     72
      9836 |                     73
      9837 |                     75
      9838 |                     72
      9839 |                     80
      9840 |                     99
      9841 |                     72
      9842 |                     76
      9843 |                     71
      9844 |                     71
      9845 |                     71
      9846 |                     74
      9847 |                     75
      9848 |                     70
      9849 |                     83
      9850 |                     87
      9851 |                     69
      9852 |                     78
      9853 |                     71
      9854 |                     74
      9855 |                     69
      9856 |                     64
      9857 |                     66
      9858 |                     71
      9859 |                     73
      9860 |                    100
      9861 |                     71
      9862 |                     72
      9863 |                     75
      9864 |                     71
      9865 |                     70
      9866 |                     69
      9867 |                     67
      9868 |                     66
      9869 |                     65
      9870 |                     81
      9871 |                     73
      9872 |                     68
      9873 |                     78
      9874 |                     71
      9875 |                     72
      9876 |                     72
      9877 |                     74
      9878 |                     79
      9879 |                     80
      9880 |                    110
      9881 |                     73
      9882 |                     70
      9883 |                     69
      9884 |                     88
      9885 |                     72
      9886 |                     85
      9887 |                     66
      9888 |                     74
      9889 |                     65
      9890 |                     71
      9891 |                     95
      9892 |                     83
      9893 |                     69
      9894 |                     70
      9895 |                     73
      9896 |                     75
      9897 |                     80
      9898 |                     87
      9899 |                     88
      9900 |                    103
      9901 |                     68
      9902 |                     69
      9903 |                     74
      9904 |                     71
      9905 |                     72
      9906 |                     71
      9907 |                     70
      9908 |                     66
      9909 |                     78
      9910 |                     67
      9911 |                     67
      9912 |                     79
      9913 |                     76
      9914 |                     88
      9915 |                     73
      9916 |                     71
      9917 |                     68
      9918 |                     74
      9919 |                     68
      9920 |                    102
      9921 |                     71
      9922 |                     68
      9923 |                     66
      9924 |                     66
      9925 |                     69
      9926 |                     69
      9927 |                     71
      9928 |                     78
      9929 |                     72
      9930 |                     72
      9931 |                     69
      9932 |                     83
      9933 |                     68
      9934 |                     67
      9935 |                     84
      9936 |                     65
      9937 |                     62
      9938 |                     69
      9939 |                     69
      9940 |                    101
      9941 |                     70
      9942 |                     71
      9943 |                     72
      9944 |                     76
      9945 |                     67
      9946 |                     71
      9947 |                     74
      9948 |                     72
      9949 |                     68
      9950 |                     82
      9951 |                     68
      9952 |                     86
      9953 |                     74
      9954 |                     87
      9955 |                     68
      9956 |                     77
      9957 |                     76
      9958 |                     81
      9959 |                     74
      9960 |                     90
      9961 |                     73
      9962 |                     77
      9963 |                     71
      9964 |                     69
      9965 |                     69
      9966 |                     70
      9967 |                     76
      9968 |                     73
      9969 |                     73
      9970 |                     79
      9971 |                     72
      9972 |                     78
      9973 |                     77
      9974 |                     91
      9975 |                     74
      9976 |                     88
      9977 |                     70
      9978 |                     80
      9979 |                     73
      9980 |                     98
      9981 |                     80
      9982 |                     71
      9983 |                     68
      9984 |                     71
      9985 |                     75
      9986 |                     74
      9987 |                     92
      9988 |                     70
      9989 |                     66
      9990 |                     73
      9991 |                     73
      9992 |                     80
      9993 |                     81
      9994 |                     70
      9995 |                     68
      9996 |                     69
      9997 |                     69
      9998 |                     68
      9999 |                    101
     10000 |                    101
     10001 |                     69
     10002 |                     72
     10003 |                     72
     10004 |                     77
     10005 |                     70
     10006 |                     79
     10007 |                     74
     10008 |                     71
     10009 |                     88
     10010 |                     67
     10011 |                     68
     10012 |                     69
     10013 |                     70
     10014 |                     83
     10015 |                     72
     10016 |                     72
     10017 |                     75
     10018 |                     70
     10019 |                     75
     10020 |                    100
     10021 |                     79
     10022 |                     73
     10023 |                     75
     10024 |                     68
     10025 |                     72
     10026 |                     68
     10027 |                     69
     10028 |                     70
     10029 |                     73
     10030 |                     69
     10031 |                     67
     10032 |                     69
     10033 |                     70
     10034 |                     70
     10035 |                     69
     10036 |                     81
     10037 |                     68
     10038 |                     70
     10039 |                     66
     10040 |                    101
     10041 |                     74
     10042 |                     68
     10043 |                     75
     10044 |                     73
     10045 |                     74
     10046 |                     74
     10047 |                     68
     10048 |                     69
     10049 |                     70
     10050 |                     76
     10051 |                     80
     10052 |                     80
     10053 |                     78
     10054 |                     72
     10055 |                     72
     10056 |                     78
     10057 |                     72
     10058 |                     71
     10059 |                     69
     10060 |                    101
     10061 |                     71
     10062 |                     83
     10063 |                     68
     10064 |                     78
     10065 |                     75
     10066 |                     75
     10067 |                     76
     10068 |                     70
     10069 |                     70
     10070 |                     72
     10071 |                     70
     10072 |                     69
     10073 |                     71
     10074 |                     74
     10075 |                     72
     10076 |                     84
     10077 |                     71
     10078 |                     77
     10079 |                     70
     10080 |                     99
     10081 |                     73
     10082 |                     72
     10083 |                     72
     10084 |                     75
     10085 |                     67
     10086 |                     75
     10087 |                     81
     10088 |                     81
     10089 |                     71
     10090 |                     77
     10091 |                     67
     10092 |                     67
     10093 |                     67
     10094 |                     67
     10095 |                     76
     10096 |                     70
     10097 |                     70
     10098 |                     66
     10099 |                     67
     10100 |                    115
     10101 |                     79
     10102 |                     70
     10103 |                     68
     10104 |                     69
     10105 |                     67
     10106 |                     69
     10107 |                    109
     10108 |                     84
     10109 |                     80
     10110 |                     78
     10111 |                     74
     10112 |                     69
     10113 |                     66
     10114 |                     69
     10115 |                     73
     10116 |                     70
     10117 |                     72
     10118 |                     70
     10119 |                     75
     10120 |                    104
     10121 |                     69
     10122 |                     71
     10123 |                     74
     10124 |                     75
     10125 |                     73
     10126 |                     75
     10127 |                     73
     10128 |                     71
     10129 |                     74
     10130 |                     79
     10131 |                     72
     10132 |                     76
     10133 |                     69
     10134 |                     66
     10135 |                     75
     10136 |                     70
     10137 |                     70
     10138 |                     71
     10139 |                     69
     10140 |                     96
     10141 |                     68
     10142 |                     71
     10143 |                     69
     10144 |                     71
     10145 |                     65
     10146 |                     66
     10147 |                     68
     10148 |                     74
     10149 |                     71
     10150 |                     80
     10151 |                    119
     10152 |                    102
     10153 |                     75
     10154 |                     75
     10155 |                     78
     10156 |                     81
     10157 |                     75
     10158 |                     76
     10159 |                     76
     10160 |                     91
     10161 |                     73
     10162 |                     76
     10163 |                     67
     10164 |                     66
     10165 |                     69
     10166 |                     76
     10167 |                     74
     10168 |                     69
     10169 |                     69
     10170 |                     68
     10171 |                     68
     10172 |                     67
     10173 |                     79
     10174 |                     66
     10175 |                     83
     10176 |                     73
     10177 |                     71
     10178 |                     69
     10179 |                     68
     10180 |                     97
     10181 |                     68
     10182 |                     79
     10183 |                     69
     10184 |                     76
     10185 |                     75
     10186 |                     68
     10187 |                     67
     10188 |                     71
     10189 |                     69
     10190 |                     64
     10191 |                     69
     10192 |                     76
     10193 |                     70
     10194 |                     76
     10195 |                     69
     10196 |                     68
     10197 |                     71
     10198 |                     69
     10199 |                     69
     10200 |                     91
     10201 |                     72
     10202 |                     71
     10203 |                     70
     10204 |                     77
     10205 |                     73
     10206 |                     74
     10207 |                     72
     10208 |                     87
     10209 |                     69
     10210 |                     72
     10211 |                     68
     10212 |                     71
     10213 |                     74
     10214 |                     75
     10215 |                     73
     10216 |                     75
     10217 |                     69
     10218 |                     83
     10219 |                     75
     10220 |                     90
     10221 |                     69
     10222 |                     70
     10223 |                     70
     10224 |                     71
     10225 |                     71
     10226 |                     78
     10227 |                     75
     10228 |                     71
     10229 |                     71
     10230 |                     67
     10231 |                     81
     10232 |                     78
     10233 |                     70
     10234 |                     73
     10235 |                     68
     10236 |                     70
     10237 |                     69
     10238 |                     91
     10239 |                     74
     10240 |                    105
     10241 |                     67
     10242 |                     88
     10243 |                     69
     10244 |                     67
     10245 |                     70
     10246 |                     68
     10247 |                     69
     10248 |                     68
     10249 |                     72
     10250 |                     74
     10251 |                     68
     10252 |                     65
     10253 |                     88
     10254 |                     74
     10255 |                     69
     10256 |                     69
     10257 |                     73
     10258 |                     69
     10259 |                     69
     10260 |                    102
     10261 |                     70
     10262 |                     79
     10263 |                     72
     10264 |                     68
     10265 |                     69
     10266 |                     76
     10267 |                     69
     10268 |                     69
     10269 |                     67
     10270 |                     68
     10271 |                     73
     10272 |                     69
     10273 |                     69
     10274 |                     69
     10275 |                     69
     10276 |                     68
     10277 |                     67
     10278 |                     66
     10279 |                     71
     10280 |                    100
     10281 |                    108
     10282 |                     75
     10283 |                     69
     10284 |                     67
     10285 |                     67
     10286 |                     68
     10287 |                     69
     10288 |                     76
     10289 |                     72
     10290 |                     69
     10291 |                     75
     10292 |                     70
     10293 |                     76
     10294 |                     79
     10295 |                     72
     10296 |                     66
     10297 |                     70
     10298 |                     68
     10299 |                     65
     10300 |                     97
     10301 |                     67
     10302 |                     70
     10303 |                     75
     10304 |                     75
     10305 |                     75
     10306 |                     69
     10307 |                     73
     10308 |                     71
     10309 |                     82
     10310 |                     75
     10311 |                     85
     10312 |                     77
     10313 |                     69
     10314 |                     68
     10315 |                     79
     10316 |                     66
     10317 |                     70
     10318 |                     70
     10319 |                     71
     10320 |                    102
     10321 |                     68
     10322 |                     69
     10323 |                     67
     10324 |                     74
     10325 |                     73
     10326 |                     74
     10327 |                     77
     10328 |                     70
     10329 |                     71
     10330 |                     76
     10331 |                     68
     10332 |                     71
     10333 |                     68
     10334 |                     79
     10335 |                     83
     10336 |                     70
     10337 |                     67
     10338 |                     70
     10339 |                     76
     10340 |                    100
     10341 |                     74
     10342 |                     69
     10343 |                     66
     10344 |                     72
     10345 |                     66
     10346 |                     80
     10347 |                     73
     10348 |                     67
     10349 |                     73
     10350 |                     76
     10351 |                     83
     10352 |                     70
     10353 |                     78
     10354 |                     88
     10355 |                     81
     10356 |                     76
     10357 |                     70
     10358 |                     67
     10359 |                     70
     10360 |                     97
     10361 |                     75
     10362 |                     71
     10363 |                     73
     10364 |                     73
     10365 |                     69
     10366 |                     68
     10367 |                     70
     10368 |                     95
     10369 |                     80
     10370 |                     71
     10371 |                     67
     10372 |                     74
     10373 |                     79
     10374 |                     79
     10375 |                     70
     10376 |                     75
     10377 |                     74
     10378 |                     71
     10379 |                     73
     10380 |                    104
     10381 |                     68
     10382 |                     69
     10383 |                     73
     10384 |                     68
     10385 |                     69
     10386 |                     70
     10387 |                     69
     10388 |                     65
     10389 |                     91
     10390 |                     75
     10391 |                     73
     10392 |                     70
     10393 |                     75
     10394 |                     68
     10395 |                     74
     10396 |                     69
     10397 |                     67
     10398 |                     67
     10399 |                     70
     10400 |                     92
     10401 |                     67
     10402 |                     74
     10403 |                     69
     10404 |                     72
     10405 |                     77
     10406 |                     73
     10407 |                     71
     10408 |                     68
     10409 |                     84
     10410 |                     75
     10411 |                     70
     10412 |                     83
     10413 |                     81
     10414 |                     81
     10415 |                     68
     10416 |                     70
     10417 |                     70
     10418 |                     72
     10419 |                     85
     10420 |                     93
     10421 |                     69
     10422 |                     69
     10423 |                     72
     10424 |                     73
     10425 |                     79
     10426 |                     73
     10427 |                     84
     10428 |                     69
     10429 |                     66
     10430 |                     74
     10431 |                     70
     10432 |                     71
     10433 |                     85
     10434 |                     83
     10435 |                     81
     10436 |                     72
     10437 |                     72
     10438 |                     73
     10439 |                     72
     10440 |                     90
     10441 |                     72
     10442 |                     74
     10443 |                     70
     10444 |                     75
     10445 |                     68
     10446 |                     69
     10447 |                     68
     10448 |                     67
     10449 |                     69
     10450 |                     71
     10451 |                     72
     10452 |                     70
     10453 |                     85
     10454 |                     70
     10455 |                     84
     10456 |                     70
     10457 |                     73
     10458 |                     71
     10459 |                     71
     10460 |                     99
     10461 |                     77
     10462 |                     70
     10463 |                     72
     10464 |                     69
     10465 |                     68
     10466 |                     68
     10467 |                     75
     10468 |                     69
     10469 |                     66
     10470 |                     73
     10471 |                     76
     10472 |                     70
     10473 |                     69
     10474 |                     67
     10475 |                     64
     10476 |                     64
     10477 |                     74
     10478 |                     73
     10479 |                     86
     10480 |                    112
     10481 |                     74
     10482 |                     55
     10483 |                     50
     10484 |                     64
     10485 |                     58
     10486 |                     53
     10487 |                     63
     10488 |                     42
     10489 |                     47
     10490 |                     55
     10491 |                     47
     10492 |                     47
     10493 |                     44
     10494 |                     44
     10495 |                     43
     10496 |                     44
     10497 |                     48
     10498 |                     47
     10499 |                     52
     10500 |                     82
     10501 |                     46
     10502 |                     47
     10503 |                     52
     10504 |                     65
     10505 |                     43
     10506 |                     41
     10507 |                     44
     10508 |                     44
     10509 |                     48
     10510 |                     48
     10511 |                     44
     10512 |                     47
     10513 |                     45
     10514 |                     46
     10515 |                     42
     10516 |                     45
     10517 |                     44
     10518 |                     44
     10519 |                     43
     10520 |                     80
     10521 |                     54
     10522 |                     56
     10523 |                     45
     10524 |                     43
     10525 |                     45
     10526 |                     42
     10527 |                     46
     10528 |                     44
     10529 |                     43
     10530 |                     43
     10531 |                     48
     10532 |                     43
     10533 |                     42
     10534 |                     45
     10535 |                     41
     10536 |                     44
     10537 |                     46
     10538 |                     44
     10539 |                     48
     10540 |                     68
     10541 |                     45
     10542 |                     44
     10543 |                     56
     10544 |                     47
     10545 |                     43
     10546 |                     44
     10547 |                     43
     10548 |                     43
     10549 |                     44
     10550 |                     43
     10551 |                     43
     10552 |                     43
     10553 |                     44
     10554 |                     43
     10555 |                     42
     10556 |                     60
     10557 |                     47
     10558 |                     50
     10559 |                     46
     10560 |                     73
     10561 |                     43
     10562 |                     43
     10563 |                     45
     10564 |                     44
     10565 |                     53
     10566 |                     46
     10567 |                     45
     10568 |                     43
     10569 |                     42
     10570 |                     43
     10571 |                     43
     10572 |                     43
     10573 |                     43
     10574 |                     44
     10575 |                     44
     10576 |                     45
     10577 |                     44
     10578 |                     43
     10579 |                     42
     10580 |                     73
     10581 |                     46
     10582 |                     42
     10583 |                     42
     10584 |                     43
     10585 |                     48
     10586 |                     56
     10587 |                     50
     10588 |                     46
     10589 |                     43
     10590 |                     44
     10591 |                     42
     10592 |                     44
     10593 |                     43
     10594 |                     43
     10595 |                     43
     10596 |                     49
     10597 |                     42
     10598 |                     42
     10599 |                     43
     10600 |                     60
     10601 |                     43
     10602 |                     43
     10603 |                     46
     10604 |                     44
     10605 |                     43
     10606 |                     43
     10607 |                     45
     10608 |                     49
     10609 |                     43
     10610 |                     43
     10611 |                     44
     10612 |                     43
     10613 |                     43
     10614 |                     42
     10615 |                     48
     10616 |                     43
     10617 |                     43
     10618 |                     45
     10619 |                     42
     10620 |                     62
     10621 |                     44
     10622 |                     47
     10623 |                     42
     10624 |                     44
     10625 |                     43
     10626 |                     43
     10627 |                     42
     10628 |                     42
     10629 |                     42
     10630 |                     54
     10631 |                     43
     10632 |                     45
     10633 |                     44
     10634 |                     43
     10635 |                     46
     10636 |                     46
     10637 |                     45
     10638 |                     46
     10639 |                     43
     10640 |                     62
     10641 |                     45
     10642 |                     45
     10643 |                     43
     10644 |                     43
     10645 |                     55
     10646 |                     52
     10647 |                     43
     10648 |                     43
     10649 |                     44
     10650 |                     44
     10651 |                     43
     10652 |                     45
     10653 |                     55
     10654 |                     46
     10655 |                     48
     10656 |                     44
     10657 |                     63
     10658 |                     47
     10659 |                     47
     10660 |                     72
     10661 |                     44
     10662 |                     44
     10663 |                     45
     10664 |                     42
     10665 |                     42
     10666 |                     44
     10667 |                     42
     10668 |                     43
     10669 |                     43
     10670 |                     43
     10671 |                     45
     10672 |                     44
     10673 |                     44
     10674 |                     45
     10675 |                     64
     10676 |                     47
     10677 |                     44
     10678 |                     46
     10679 |                     55
     10680 |                     76
     10681 |                     43
     10682 |                     43
     10683 |                     52
     10684 |                     46
     10685 |                     46
     10686 |                     42
     10687 |                     42
     10688 |                     45
     10689 |                     45
     10690 |                     43
     10691 |                     41
     10692 |                     44
     10693 |                     44
     10694 |                     45
     10695 |                     59
     10696 |                     46
     10697 |                     45
     10698 |                     44
     10699 |                     46
     10700 |                     74
     10701 |                     43
     10702 |                     42
     10703 |                     45
     10704 |                     44
     10705 |                     42
     10706 |                     42
     10707 |                     42
     10708 |                     43
     10709 |                     44
     10710 |                     46
     10711 |                     44
     10712 |                     44
     10713 |                     46
     10714 |                     47
     10715 |                     45
     10716 |                     45
     10717 |                     43
     10718 |                     63
     10719 |                     45
     10720 |                     72
     10721 |                     47
     10722 |                     43
     10723 |                     43
     10724 |                     47
     10725 |                     44
     10726 |                     43
     10727 |                     44
     10728 |                     43
     10729 |                     42
     10730 |                     44
     10731 |                     42
     10732 |                     42
     10733 |                     44
     10734 |                     43
     10735 |                     43
     10736 |                     44
     10737 |                     44
     10738 |                     53
     10739 |                     47
     10740 |                     76
     10741 |                     42
     10742 |                     44
     10743 |                     43
     10744 |                     42
     10745 |                     43
     10746 |                     41
     10747 |                     41
     10748 |                     44
     10749 |                     44
     10750 |                     43
     10751 |                     41
